PLACEFP,NAME,native_incidents,asian_incidents,black_incidents,hispanic_incidents,pi_incidents,unknown_incidents,white_incidents,total_incidents,poc_incidents,native_incidents_pct,asian_incidents_pct,black_incidents_pct,hispanic_incidents_pct,pi_incidents_pct,unknown_incidents_pct,white_incidents_pct,poc_incidents_pct,total_pop,white_pop,native_pop,pi_pop,black_pop,asian_pop,hispanic_pop,unknown_pop,poc_pop,white_pop_pct,native_pop_pct,pi_pop_pct,black_pop_pct,asian_pop_pct,hispanic_pop_pct,unknown_pop_pct,poc_pop_pct,native_likelihood_vs_white,asian_likelihood_vs_white,black_likelihood_vs_white,hispanic_likelihood_vs_white,pi_likelihood_vs_white,unknown_likelihood_vs_white,poc_likelihood_vs_white
75630,Suisun City,0,1,0,0,0,0,1,2,1,0.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,29286.0,6368.0,219.0,280.0,5576.0,5448.0,8980.0,2415.0,22918.0,0.2174417810557945,,,0.1903981424571467,0.1860274533906986,0.3066311548180018,0.0824626101208768,0.7825582189442054,,,,,,,
77000,Sunnyvale,0,1,1,4,0,0,2,8,6,0.0,12.5,12.5,50.0,0.0,0.0,25.0,75.0,154236.0,40843.0,288.0,547.0,2383.0,76137.0,26230.0,7808.0,113393.0,0.2648084753235302,,,0.0154503488161,0.4936396172099899,0.1700640576778443,0.0506237194948001,0.7351915246764699,0.0,0.2682204447246411,8.569660092320603,3.114220358368281,0.0,0.0,1.080569347314208
77924,Tara Hills,0,0,1,0,0,0,0,1,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,4840.0,1036.0,0.0,41.0,710.0,869.0,1848.0,336.0,3804.0,0.2140495867768595,,,,0.1795454545454545,0.3818181818181818,,0.7859504132231405,,,,,,,
77960,Tarpey Village,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,3106.0,1194.0,21.0,71.0,0.0,599.0,993.0,228.0,1912.0,0.3844172569220863,,,,,0.319703799098519,,0.6155827430779137,,,,,,,
78092,Tehachapi,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11946.0,5976.0,14.0,8.0,713.0,201.0,4503.0,531.0,5970.0,0.5002511300853842,,,0.0596852502929851,,0.3769462581617278,,0.4997488699146157,,,,,,,
78120,Temecula,0,0,1,0,0,1,2,4,2,0.0,0.0,25.0,0.0,0.0,25.0,50.0,50.0,111167.0,53815.0,229.0,15.0,5234.0,11474.0,32185.0,8215.0,57352.0,0.4840915019745068,,,0.04708231759425,0.103214083316092,0.2895193717560067,0.0738978293918159,0.5159084980254932,,,,,,,
78148,Temple City,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,35430.0,4287.0,35.0,90.0,187.0,22440.0,7405.0,986.0,31143.0,0.1209991532599492,,,,0.6333615580016935,0.2090036692068868,0.0278295230031047,0.8790008467400509,,,,,,,
78162,Templeton,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9580.0,7216.0,0.0,0.0,24.0,128.0,1539.0,673.0,2364.0,0.7532359081419624,,,,,0.1606471816283924,,0.2467640918580375,,,,,,,
78582,Thousand Oaks,0,0,0,0,0,1,1,2,1,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,125205.0,77998.0,107.0,63.0,2290.0,10890.0,25835.0,8022.0,47207.0,0.6229623417595144,,,0.0182900043927958,0.0869773571342997,0.2063415997763667,0.0640709236851563,0.3770376582404856,,,,,,,
80000,Torrance,0,0,3,3,0,1,1,8,7,0.0,0.0,37.5,37.5,0.0,12.5,12.5,87.5,142130.0,46491.0,273.0,592.0,5049.0,52585.0,27426.0,9714.0,95639.0,0.3271019489200028,,,0.0355238162245831,0.369978188981918,0.1929641877154717,0.0683458805319074,0.6728980510799972,0.0,0.0,27.623885918003566,5.08542988405163,0.0,4.785978999382334,3.402764562573845
80210,Trabuco Canyon,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1326.0,915.0,25.0,1.0,18.0,102.0,188.0,77.0,411.0,0.6900452488687783,,,,,,,0.3099547511312217,,,,,,,
80644,Tulare,0,0,1,3,0,0,1,5,4,0.0,0.0,20.0,60.0,0.0,0.0,20.0,80.0,70945.0,18893.0,140.0,182.0,1690.0,2406.0,45425.0,2209.0,52052.0,0.2663048840651209,,,0.0238212699978856,0.03391359503841,0.6402847276058918,0.0311367961096624,0.7336951159348791,0.0,0.0,11.179289940828403,1.2477490368739679,0.0,0.0,1.451855836471221
80812,Turlock,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,72502.0,30088.0,56.0,202.0,1198.0,4047.0,33443.0,3468.0,42414.0,0.4149954484014234,,,,0.0558191498165567,0.4612700339300984,0.0478331632230835,0.5850045515985766,,,,,,,
80854,Tustin,0,0,0,4,0,0,1,5,4,0.0,0.0,0.0,80.0,0.0,0.0,20.0,80.0,78981.0,20164.0,170.0,191.0,1993.0,20669.0,32552.0,3242.0,58817.0,0.2553019080538357,,,0.0252339170180169,0.2616958509008495,0.4121497575366227,0.0410478469505324,0.7446980919461643,0.0,0.0,0.0,2.4777586630621773,0.0,0.0,1.3713042147678391
80994,Twentynine Palms,0,0,0,1,0,0,1,2,1,0.0,0.0,0.0,50.0,0.0,0.0,50.0,50.0,27355.0,12732.0,170.0,165.0,2533.0,1079.0,7557.0,3119.0,14623.0,0.4654359349296289,,,0.0925973313836592,0.0394443428989215,0.2762566258453665,0.1140193748857612,0.534564065070371,,,,,,,
81134,Ukiah,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,16304.0,9398.0,227.0,16.0,173.0,456.0,5342.0,692.0,6906.0,0.5764229636898921,,,,,0.3276496565260058,0.0424435721295387,0.4235770363101079,,,,,,,
81204,Union City,0,0,1,2,0,0,1,4,3,0.0,0.0,25.0,50.0,0.0,0.0,25.0,75.0,67464.0,9207.0,160.0,418.0,2985.0,38405.0,13626.0,2663.0,58257.0,0.1364727854855923,,,0.044245819992885,0.569266571801257,0.201974386339381,0.0394729040673544,0.8635272145144077,,,,,,,
81312,University of California-Merced,0,1,0,0,0,0,0,1,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,724.0,42.0,0.0,0.0,32.0,226.0,397.0,27.0,682.0,,,,,0.3121546961325966,0.5483425414364641,,0.9419889502762432,,,,,,,
81344,Upland,0,0,1,2,0,0,1,4,3,0.0,0.0,25.0,50.0,0.0,0.0,25.0,75.0,79257.0,27103.0,200.0,180.0,4715.0,8799.0,34366.0,3894.0,52154.0,0.3419634858750646,,,0.0594900135003848,0.1110185851092017,0.4336020793116065,0.0491313070138915,0.6580365141249354,,,,,,,
81554,Vacaville,0,0,2,1,0,0,1,4,3,0.0,0.0,50.0,25.0,0.0,0.0,25.0,75.0,102596.0,45442.0,276.0,478.0,8484.0,11319.0,28598.0,7999.0,57154.0,0.4429217513353347,,,0.0826932823891769,0.1103259386330851,0.2787438106748801,0.0779660025731997,0.5570782486646653,,,,,,,
81638,Valinda,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20962.0,1475.0,13.0,0.0,204.0,3885.0,15028.0,357.0,19487.0,,,,,0.1853353687625226,0.71691632477817,,0.9296345768533536,,,,,,,
81666,Vallejo,0,1,4,3,0,1,1,10,9,0.0,10.0,40.0,30.0,0.0,10.0,10.0,90.0,124268.0,25520.0,314.0,1345.0,21053.0,28197.0,36977.0,10862.0,98748.0,0.2053626034055428,,0.010823381723372,0.1694161006856149,0.2269047542408343,0.2975585025911739,0.087407860430682,0.7946373965944571,0.0,0.9050608220732702,4.848715147484919,2.0704762419882625,0.0,2.349475234763395,2.3259205249726573
82422,Vernon,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,331.0,12.0,0.0,3.0,0.0,16.0,296.0,4.0,319.0,0.0362537764350453,,,,,0.8942598187311178,,0.9637462235649548,,,,,,,
82590,Victorville,0,0,3,7,0,5,2,17,15,0.0,0.0,17.647058823529413,41.17647058823529,0.0,29.411764705882355,11.76470588235294,88.23529411764706,137627.0,25127.0,385.0,434.0,20613.0,5189.0,80734.0,5145.0,112500.0,0.1825731869473286,0.0027974162046691,,0.1497743901995974,0.0377033576260472,0.586614545111061,0.0373836529169421,0.8174268130526714,0.0,0.0,1.8284820259059815,1.0893118141055813,0.0,12.209426627793974,1.6751333333333334
82842,Vine Hill,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3540.0,1836.0,0.0,0.0,260.0,245.0,847.0,352.0,1704.0,0.5186440677966102,,,,,0.2392655367231638,,0.4813559322033898,,,,,,,
82852,Vineyard,0,1,0,0,0,0,0,1,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,43751.0,9291.0,6.0,1305.0,4235.0,17517.0,8557.0,2840.0,34460.0,0.2123608603231926,,0.0298278896482366,0.0967977874791433,0.4003794198989737,0.1955841009348357,0.0649128019930973,0.7876391396768074,,,,,,,
82954,Visalia,0,0,0,6,0,0,4,10,6,0.0,0.0,0.0,60.0,0.0,0.0,40.0,60.0,143939.0,50259.0,329.0,48.0,2906.0,8920.0,76422.0,5055.0,93680.0,0.3491687450934076,,,0.0201891078859794,0.0619706959197993,0.5309332425541375,0.0351190434836979,0.6508312549065923,0.0,0.0,0.0,0.9864764073172646,0.0,0.0,0.8047448761742101
82996,Vista,0,0,1,3,0,0,0,4,4,0.0,0.0,25.0,75.0,0.0,0.0,0.0,100.0,99114.0,35854.0,244.0,772.0,2676.0,5528.0,48933.0,5107.0,63260.0,0.3617450612426095,,,0.0269992130274229,0.0557741590491756,0.4937042193837399,0.0515265250116028,0.6382549387573905,,,,,,,
83332,Walnut,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,27611.0,2518.0,31.0,136.0,527.0,18982.0,4762.0,655.0,25093.0,0.0911955380102133,,,,0.6874796276846185,0.1724674948390134,0.0237224294665169,0.9088044619897868,,,,,,,
83346,Walnut Creek,0,0,1,0,0,0,0,1,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,70088.0,42965.0,101.0,47.0,1245.0,11956.0,8692.0,5082.0,27123.0,0.6130150667731994,,,0.0177633831754365,0.1705855495947951,0.1240155233420842,0.0725088460221436,0.3869849332268006,,,,,,,
83402,Walnut Park,0,0,0,2,0,0,0,2,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,14958.0,278.0,5.0,0.0,92.0,82.0,14501.0,0.0,14680.0,,,,,,0.9694477871373178,,0.981414627624014,,,,,,,
83542,Wasco,0,0,0,3,0,0,0,3,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,26558.0,1780.0,82.0,12.0,1111.0,143.0,23206.0,224.0,24778.0,0.0670231192107839,,,0.0418329693501016,,0.8737856766322766,,0.932976880789216,,,,,,,
83612,Waterford,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,9204.0,3908.0,0.0,54.0,52.0,277.0,4697.0,216.0,5296.0,0.4245980008691873,,,,,0.5103215993046502,,0.5754019991308127,,,,,,,
83850,Weed,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2737.0,1707.0,30.0,4.0,89.0,207.0,485.0,215.0,1030.0,0.6236755571793935,,,,,0.1772013153087321,,0.3763244428206065,,,,,,,
83906,Weitchpec,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,104.0,30.0,64.0,0.0,0.0,0.0,3.0,7.0,74.0,,0.6153846153846154,,,,,,0.7115384615384616,,,,,,,
84116,West Athens,0,0,1,0,0,0,0,1,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,8726.0,151.0,32.0,13.0,4278.0,96.0,3843.0,313.0,8575.0,,,,0.4902589961035984,,0.4404079761631904,,0.9826953930781572,,,,,,,
84144,West Carson,0,0,0,2,0,0,0,2,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,22143.0,2866.0,0.0,116.0,1878.0,8044.0,8232.0,1007.0,19277.0,0.1294314230230772,,,0.0848123560493158,0.3632750756446732,0.3717653434493971,,0.8705685769769227,,,,,,,
84200,West Covina,0,0,0,2,0,0,0,2,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,107037.0,10187.0,286.0,394.0,4072.0,32890.0,56967.0,2241.0,96850.0,0.0951726972915907,,,0.0380429197380345,0.3072769229331913,0.5322178312172426,0.0209366854452198,0.9048273027084092,,,,,,,
84345,West Goshen,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,535.0,179.0,0.0,0.0,0.0,0.0,345.0,11.0,356.0,,,,,,,,,,,,,,,
84410,West Hollywood,0,0,0,0,0,0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,34884.0,24236.0,35.0,0.0,1516.0,2111.0,4578.0,2408.0,10648.0,0.6947597752551313,,,0.0434583190001146,0.0605148492145396,0.131234950120399,0.0690287811030845,0.3052402247448687,,,,,,,
84550,Westminster,0,2,0,1,0,0,0,3,3,0.0,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.0,100.0,89860.0,16500.0,152.0,308.0,666.0,47118.0,22264.0,2852.0,73360.0,0.1836189628310705,,,,0.5243489873135989,0.2477631871800578,0.0317382595148008,0.8163810371689294,,,,,,,
84592,Westmont,0,0,4,2,0,0,0,6,6,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,100.0,34123.0,404.0,161.0,342.0,11039.0,247.0,21106.0,824.0,33719.0,,,,0.3235061395539665,,0.6185270931629693,,0.9881604782697888,0.0,0.0,20.0,20.0,0.0,0.0,20.0
84774,West Puente Valley,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,22495.0,567.0,0.0,56.0,197.0,3338.0,17982.0,355.0,21928.0,0.025205601244721,,,,0.1483885307846188,0.7993776394754389,,0.974794398755279,,,,,,,
84780,West Rancho Dominguez,0,0,1,2,0,0,0,3,3,0.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,100.0,23300.0,474.0,0.0,25.0,8106.0,291.0,13850.0,554.0,22826.0,0.0203433476394849,,,0.3478969957081545,,0.5944206008583691,,0.979656652360515,,,,,,,
84816,West Sacramento,0,0,1,0,0,0,1,2,1,0.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,54927.0,21958.0,285.0,78.0,2542.0,7164.0,18259.0,4641.0,32969.0,0.3997669634241811,,,0.0462796074790176,0.1304276585285925,0.332423034209041,0.0844939647168059,0.6002330365758188,,,,,,,
84921,West Whittier-Los Nietos,0,0,0,7,0,0,0,7,7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,25615.0,1730.0,46.0,0.0,69.0,789.0,22786.0,195.0,23885.0,0.0675385516299043,,,,,0.8895569002537576,,0.9324614483700956,0.0,0.0,0.0,20.0,0.0,0.0,20.0
85208,Whitewater,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1181.0,336.0,36.0,0.0,0.0,34.0,751.0,24.0,845.0,0.2845046570702794,,,,,0.6359017781541066,,0.7154953429297206,,,,,,,
85292,Whittier,0,0,0,3,0,1,0,4,4,0.0,0.0,0.0,75.0,0.0,25.0,0.0,100.0,86165.0,19150.0,117.0,38.0,996.0,4448.0,57840.0,3576.0,67015.0,0.2222480125340915,,,0.011559217779841,0.0516218882376835,0.671270237335345,0.041501769860152,0.7777519874659085,,,,,,,
85446,Wildomar,0,0,0,0,1,0,2,3,1,0.0,0.0,0.0,0.0,33.33333333333333,0.0,66.66666666666666,33.33333333333333,37277.0,14980.0,76.0,223.0,1489.0,2105.0,15439.0,2965.0,22297.0,0.4018563725621697,,,0.0399442015183625,0.0564691364648442,0.4141695951927462,0.0795396625264908,0.5981436274378303,,,,,,,
85614,Willowbrook,0,0,2,1,0,1,0,4,4,0.0,0.0,50.0,25.0,0.0,25.0,0.0,100.0,21681.0,208.0,17.0,66.0,3345.0,241.0,17624.0,180.0,21473.0,,,,0.1542825515428255,,0.8128776347954431,,0.99040634657073,,,,,,,
85642,Willow Creek,1,0,0,0,0,0,0,1,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1076.0,837.0,22.0,108.0,0.0,0.0,64.0,45.0,239.0,0.7778810408921933,,,,,,,,,,,,,,
85684,Willows,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,6190.0,3538.0,7.0,0.0,16.0,181.0,2260.0,188.0,2652.0,0.5715670436187399,,,,,0.3651050080775444,,0.4284329563812601,,,,,,,
85922,Windsor,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,26081.0,15273.0,325.0,15.0,355.0,450.0,8588.0,1075.0,10808.0,0.5855987117058395,,,,0.0172539396495533,0.3292818526896975,0.0412177447183773,0.4144012882941605,,,,,,,
86076,Winton,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,11797.0,1464.0,0.0,0.0,181.0,291.0,9762.0,99.0,10333.0,0.1240993472916843,,,,,0.8274985165720098,,0.8759006527083156,,,,,,,
86244,Woodcrest,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,17368.0,6454.0,12.0,46.0,1642.0,1200.0,6783.0,1231.0,10914.0,0.3716029479502533,,,,0.0690925840626439,0.3905458314140949,0.0708774758175955,0.6283970520497466,,,,,,,
86328,Woodland,0,0,0,2,0,0,1,3,2,0.0,0.0,0.0,66.66666666666666,0.0,0.0,33.33333333333333,66.66666666666666,61854.0,20741.0,299.0,442.0,989.0,5334.0,31019.0,3030.0,41113.0,0.335321887024283,,,0.0159892650434895,0.0862353283538655,0.5014873734924177,0.048986322630711,0.664678112975717,,,,,,,
86832,Yorba Linda,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,67170.0,33112.0,13.0,35.0,498.0,17858.0,11658.0,3996.0,34058.0,0.4929581658478487,,,0.0074140241179097,0.2658627363406282,0.1735596248325145,0.0594908441268423,0.5070418341521512,,,,,,,
86972,Yuba City,0,1,0,0,0,1,2,4,2,0.0,25.0,0.0,0.0,0.0,25.0,50.0,50.0,69471.0,25861.0,489.0,27.0,1311.0,14047.0,23134.0,4602.0,43610.0,0.3722560492867527,,,0.0188711836593686,0.2021994789192612,0.3330022599358005,0.0662434684976465,0.6277439507132473,,,,,,,
87042,Yucaipa,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,54421.0,29322.0,114.0,162.0,602.0,1733.0,19729.0,2759.0,25099.0,0.5387993605409677,,,,,0.3625254956726264,0.050697341099943,0.4612006394590323,,,,,,,
87056,Yucca Valley,0,0,1,1,0,0,0,2,2,0.0,0.0,50.0,50.0,0.0,0.0,0.0,100.0,21770.0,14101.0,222.0,110.0,150.0,408.0,4511.0,2268.0,7669.0,0.6477262287551676,,,,,0.2072117593017914,0.1041800643086816,0.3522737712448323,,,,,,,
